movieId,movieIndex,rating_count,mean_rating
26220,8619,26,3.2115384615384617
26221,8620,11,2.136363636363636
26222,8621,143,3.562937062937063
26223,8622,10,2.95
26225,8623,195,3.717948717948718
26226,8624,86,3.2209302325581395
26227,8625,19,2.8947368421052637
26228,8626,103,3.5097087378640777
26229,8627,28,3.071428571428572
26230,8628,95,3.226315789473684
26231,8629,223,3.647982062780269
26232,8630,29,3.4827586206896552
26235,8631,13,3.3076923076923075
26236,8632,191,3.738219895287958
26237,8633,242,3.5144628099173554
26240,8634,235,3.478723404255319
26241,8635,288,3.779513888888889
26242,8636,1468,3.6897138964577656
26243,8637,8,3.25
26245,8638,65,3.423076923076923
26246,8639,301,3.687707641196013
26247,8640,27,3.111111111111111
26248,8641,91,3.2362637362637363
26249,8642,304,3.570723684210526
26251,8643,56,3.321428571428572
26252,8644,150,3.563333333333333
26253,8645,45,3.533333333333333
26254,8646,5,2.8
26256,8647,80,3.35
26257,8648,72,2.861111111111111
26258,8649,758,3.772427440633245
26259,8650,78,3.782051282051282
26263,8651,7,1.6428571428571428
26264,8652,6,2.833333333333333
26265,8653,98,3.2346938775510203
26266,8654,30,2.566666666666667
26267,8655,5,1.9
26268,8656,132,3.534090909090909
26269,8657,234,3.7094017094017095
26270,8658,167,3.763473053892216
26271,8659,118,3.5338983050847457
26274,8660,12,2.708333333333333
26277,8661,46,3.3369565217391304
26280,8662,161,3.5062111801242235
26282,8663,130,3.7384615384615385
26283,8664,230,3.5717391304347825
26285,8665,681,3.3465491923641704
26287,8666,8,2.9375
26288,8667,49,3.1122448979591835
26289,8668,70,3.2928571428571427
26290,8669,25,3.3
26291,8670,20,3.75
26294,8671,426,3.56924882629108
26295,8672,27,2.388888888888889
26297,8673,30,3.083333333333333
26299,8674,161,3.319875776397516
26301,8675,67,3.2686567164179103
26302,8676,225,3.675555555555556
26303,8677,328,3.3826219512195124
26304,8678,22,3.5454545454545454
26306,8679,187,3.518716577540107
26307,8680,36,3.458333333333333
26308,8681,55,3.372727272727273
26309,8682,39,3.3974358974358974
26312,8683,13,3.269230769230769
26313,8684,207,3.6473429951690814
26314,8685,62,2.717741935483871
26315,8686,18,3.1944444444444446
26316,8687,52,2.8846153846153846
26317,8688,137,2.7335766423357666
26318,8689,297,3.919191919191919
26320,8690,68,2.9558823529411766
26321,8691,32,3.65625
26322,8692,218,3.2224770642201834
26323,8693,40,2.875
26324,8694,113,3.535398230088496
26325,8695,128,3.95703125
26326,8696,1181,3.94792548687553
26327,8697,43,3.127906976744186
26333,8698,41,2.792682926829268
26334,8699,63,3.5396825396825395
26336,8700,120,2.995833333333333
26338,8701,26,3.0961538461538463
26339,8702,78,2.9551282051282053
26340,8703,385,3.753246753246753
26341,8704,48,2.7291666666666665
26342,8705,118,3.6440677966101696
26343,8706,20,2.8
26344,8707,164,3.2591463414634148
26345,8708,66,3.356060606060606
26346,8709,68,3.463235294117647
26347,8710,331,3.8413897280966767
26349,8711,398,3.586683417085427
26350,8712,544,3.8777573529411766
26353,8713,14,3.0
26354,8714,15,2.8
26356,8715,59,2.830508474576271
26359,8716,358,3.671787709497207
26360,8717,96,3.6979166666666665
26362,8718,19,3.3421052631578947
26364,8719,29,3.1206896551724137
26365,8720,131,2.969465648854962
26366,8721,279,4.03584229390681
26368,8722,30,3.566666666666667
26369,8723,31,3.0806451612903225
26370,8724,103,3.271844660194174
26371,8725,121,2.9545454545454546
26372,8726,22,3.272727272727273
26375,8727,660,3.45530303030303
26377,8728,30,2.7
26378,8729,73,3.287671232876712
26379,8730,144,3.53125
26380,8731,51,2.696078431372549
26383,8732,122,3.0204918032786887
26386,8733,523,3.325047801147228
26387,8734,46,3.641304347826087
26388,8735,53,2.89622641509434
26389,8736,10,3.45
26391,8737,222,3.164414414414414
26392,8738,21,3.261904761904762
26393,8739,387,3.78811369509044
26394,8740,128,3.42578125
26395,8741,170,3.511764705882353
26397,8742,5,3.4
26398,8743,443,3.2878103837471784
26399,8744,122,3.4631147540983607
26400,8745,249,3.771084337349397
26401,8746,19,3.5
26402,8747,8,2.875
26404,8748,16,2.625
26409,8749,27,2.111111111111111
26410,8750,31,2.903225806451613
26411,8751,46,3.630434782608696
26413,8752,190,3.673684210526316
26414,8753,92,3.4619565217391304
26416,8754,14,4.0
26417,8755,81,3.506172839506173
26418,8756,65,3.5923076923076924
26422,8757,637,3.536106750392465
26424,8758,37,3.472972972972973
26425,8759,410,3.728048780487805
26429,8760,32,2.703125
26430,8761,34,2.9705882352941178
26431,8762,177,3.830508474576271
26432,8763,36,2.7222222222222223
26433,8764,31,3.774193548387097
26435,8765,26,2.7884615384615383
26438,8766,10,3.3
26448,8767,56,3.2142857142857144
26450,8768,9,3.1666666666666665
26459,8769,45,3.811111111111111
26462,8770,395,3.435443037974684
26463,8771,125,3.576
26464,8772,291,3.013745704467354
26465,8773,79,2.3860759493670884
26467,8774,231,3.409090909090909
26468,8775,34,2.323529411764706
26470,8776,38,2.3421052631578947
26471,8777,881,3.854710556186152
26472,8778,205,3.773170731707317
26475,8779,19,3.526315789473684
26476,8780,366,3.601092896174863
26479,8781,177,3.468926553672316
26481,8782,47,2.98936170212766
26483,8783,62,3.2096774193548385
26484,8784,12,3.333333333333333
26485,8785,582,3.627147766323024
26486,8786,15,3.566666666666667
26487,8787,130,3.1807692307692306
26488,8788,156,3.08974358974359
26490,8789,34,2.5294117647058822
26491,8790,202,3.415841584158416
26492,8791,681,3.262848751835536
26493,8792,112,3.267857142857143
26494,8793,89,3.50561797752809
26495,8794,149,2.949664429530201
26496,8795,32,3.484375
26497,8796,109,3.486238532110092
26498,8797,44,3.386363636363636
26501,8798,57,3.3508771929824563
26504,8799,194,3.25
26505,8800,37,3.3513513513513518
26507,8801,10,2.9
26509,8802,134,3.216417910447761
26512,8803,118,3.504237288135593
26513,8804,338,2.9289940828402368
26514,8805,29,2.6206896551724137
26519,8806,8,3.4375
26520,8807,58,3.663793103448276
26521,8808,85,3.4
26523,8809,158,2.7943037974683542
26524,8810,333,3.896396396396396
26526,8811,5,3.3
26527,8812,191,3.722513089005236
26529,8813,130,3.35
26530,8814,19,2.526315789473684
26532,8815,7,2.642857142857143
26536,8816,11,3.590909090909091
26538,8817,35,2.8857142857142857
26539,8818,138,3.583333333333333
26540,8819,185,3.3324324324324324
26544,8820,49,3.061224489795918
26546,8821,37,3.2972972972972974
26547,8822,752,3.779255319148936
26550,8823,272,3.944852941176471
26551,8824,5,2.2
26553,8825,22,2.9318181818181817
26554,8826,618,3.48462783171521
26555,8827,1152,3.2721354166666665
26558,8828,260,3.0903846153846155
26559,8829,37,3.081081081081081
26560,8830,96,3.46875
26561,8831,143,3.174825174825175
26562,8832,154,3.3181818181818183
26564,8833,210,3.630952380952381
26565,8834,194,3.4716494845360826
26566,8835,71,2.901408450704225
26567,8836,102,2.450980392156863
26569,8837,53,2.811320754716981
26571,8838,32,3.015625
26574,8839,38,3.526315789473684
26577,8840,47,3.351063829787234
26578,8841,604,3.980132450331126
26580,8842,8,3.0
26581,8843,60,3.75
26582,8844,49,2.7551020408163267
26585,8845,444,3.695945945945946
26587,8846,654,4.168960244648318
26589,8847,77,3.4740259740259742
26593,8848,76,2.888157894736842
26599,8849,260,3.6769230769230767
26600,8850,8,2.875
26602,8851,50,3.48
26603,8852,634,3.30205047318612
26606,8853,342,3.673976608187135
26608,8854,31,2.8225806451612905
26610,8855,7,2.642857142857143
26611,8856,28,2.982142857142857
26612,8857,109,3.541284403669725
26613,8858,33,3.4545454545454546
26615,8859,23,2.891304347826087
26616,8860,145,3.5482758620689654
26617,8861,29,3.413793103448276
26622,8862,39,3.5128205128205128
26628,8863,25,3.0
26629,8864,546,2.98992673992674
26630,8865,136,2.764705882352941
26631,8866,363,3.736914600550964
26634,8867,12,3.5416666666666665
26638,8868,33,2.636363636363636
26641,8869,5,2.7
26643,8870,34,3.544117647058824
26644,8871,131,3.812977099236641
26645,8872,34,3.3529411764705883
26647,8873,10,3.55
26662,8874,6855,4.037417943107221
26663,8875,195,3.6794871794871793
26670,8876,8,3.3125
26672,8877,15,3.333333333333333
26675,8878,74,3.425675675675676
26676,8879,70,2.6714285714285717
26677,8880,14,2.9285714285714284
26680,8881,1199,3.34070058381985
26681,8882,175,3.52
26682,8883,19,2.526315789473684
26684,8884,119,3.0840336134453783
26685,8885,8,3.125
26686,8886,292,2.2071917808219177
26688,8887,398,2.757537688442211
26689,8888,45,2.955555555555556
26690,8889,25,3.2
26691,8890,118,3.5254237288135597
26694,8891,268,3.792910447761194
26695,8892,125,3.312
26696,8893,278,2.922661870503597
26698,8894,82,3.158536585365854
26699,8895,388,4.076030927835052
26700,8896,197,2.8045685279187818
26702,8897,135,3.425925925925926
26703,8898,35,3.414285714285714
26704,8899,386,3.505181347150259
26707,8900,26,3.480769230769231
26708,8901,6,1.5
26710,8902,68,2.911764705882353
26712,8903,474,3.9894514767932487
26713,8904,500,3.729
26714,8905,25,2.66
26717,8906,142,2.908450704225352
26719,8907,27,3.092592592592593
26720,8908,35,3.557142857142857
26723,8909,7,2.9285714285714284
26726,8910,185,2.962162162162162
26728,8911,63,3.126984126984127
26729,8912,1287,3.973970473970474
26731,8913,127,3.3622047244094486
26732,8914,111,3.563063063063063
26734,8915,82,2.725609756097561
26736,8916,217,3.5184331797235022
26737,8917,92,3.233695652173913
26738,8918,14,2.892857142857143
26741,8919,79,2.1962025316455698
26744,8920,83,3.1144578313253013
26745,8921,217,3.142857142857143
26746,8922,242,2.801652892561984
26749,8923,106,3.4764150943396226
26750,8924,407,3.401719901719902
26751,8925,31,3.4838709677419355
26752,8926,14,2.142857142857143
26755,8927,67,2.6865671641791047
26756,8928,31,3.887096774193549
26757,8929,41,3.597560975609756
26758,8930,180,3.736111111111111
26759,8931,12,3.25
26760,8932,131,3.706106870229008
26762,8933,58,3.3448275862068964
26764,8934,106,2.037735849056604
26765,8935,90,3.2333333333333334
26766,8936,11,3.4545454545454546
26770,8937,139,3.356115107913669
26774,8938,90,2.955555555555556
26775,8939,48,2.78125
26776,8940,4077,3.934878587196468
26777,8941,21,3.452380952380953
26778,8942,138,2.4782608695652173
26782,8943,142,3.112676056338028
26784,8944,25,2.82
26788,8945,171,3.7134502923976607
26791,8946,116,3.1982758620689653
26792,8947,131,2.3244274809160306
26793,8948,19,3.8684210526315783
26796,8949,137,3.7007299270072993
26797,8950,71,3.725352112676057
26801,8951,29,3.2758620689655173
26802,8952,66,3.924242424242424
26803,8953,73,2.9246575342465757
26804,8954,16,3.0625
26809,8955,54,3.2685185185185186
26812,8956,127,3.515748031496063
26813,8957,23,3.369565217391304
26818,8958,27,3.592592592592593
26819,8959,448,2.9341517857142856
26822,8960,22,3.636363636363636
26826,8961,22,3.9318181818181817
26827,8962,19,3.1052631578947367
26828,8963,147,1.8503401360544216
26831,8964,27,3.2777777777777777
26834,8965,64,2.65625
26838,8966,222,3.608108108108108
26840,8967,687,3.8282387190684135
26841,8968,87,2.586206896551724
26842,8969,148,3.618243243243243
26843,8970,27,2.462962962962963
26850,8971,112,3.486607142857143
26851,8972,24,3.125
26858,8973,60,3.433333333333333
26861,8974,82,3.2865853658536586
26865,8975,782,3.843989769820972
26868,8976,5,3.6
26870,8977,538,2.5557620817843865
26871,8978,107,2.705607476635514
26873,8979,53,3.650943396226415
26875,8980,185,3.627027027027027
26886,8981,34,3.264705882352941
26889,8982,15,2.8
26898,8983,24,3.145833333333333
26901,8984,57,3.3157894736842106
26903,8985,1745,4.005730659025788
26908,8986,31,2.8225806451612905
26911,8987,19,2.8157894736842106
26914,8988,95,3.5894736842105264
26915,8989,129,2.988372093023256
26925,8990,216,3.405092592592593
26933,8991,13,3.1538461538461537
26938,8992,67,3.1791044776119404
26939,8993,375,3.814666666666666
26940,8994,77,3.116883116883117
26941,8995,48,3.8541666666666665
26944,8996,9,3.1666666666666665
26945,8997,5,2.1
26947,8998,589,3.715619694397284
26949,8999,45,3.022222222222222
26962,9000,9,3.111111111111111
26964,9001,6,2.333333333333333
26965,9002,280,3.430357142857143
26966,9003,55,3.1272727272727274
26968,9004,12,2.958333333333333
26969,9005,5,2.6
26970,9006,16,3.1875
26974,9007,707,3.6096181046676095
26975,9008,26,2.5
26976,9009,24,2.7916666666666665
26978,9010,8,3.125
26980,9011,13,3.230769230769231
26981,9012,30,2.716666666666667
26982,9013,42,3.4404761904761907
26985,9014,142,3.359154929577465
26989,9015,63,3.2301587301587302
26991,9016,12,3.6666666666666665
26994,9017,22,3.2954545454545454
26996,9018,50,3.21
26998,9019,42,3.5595238095238093
27003,9020,150,2.5933333333333333
27004,9021,65,2.392307692307692
27005,9022,281,3.6405693950177938
27006,9023,109,3.463302752293578
27011,9024,9,2.9444444444444446
27016,9025,32,2.90625
27018,9026,28,3.3392857142857144
27020,9027,682,3.3944281524926687
27022,9028,286,3.666083916083916
27027,9029,24,3.1666666666666665
27031,9030,37,2.7972972972972974
27032,9031,471,3.507430997876858
27033,9032,283,3.985865724381625
27040,9033,95,3.3263157894736843
27044,9034,67,2.582089552238806
27050,9035,58,3.603448275862069
27067,9036,99,3.5505050505050506
27070,9037,9,3.333333333333333
27073,9038,185,3.5945945945945947
27077,9039,5,3.1
27078,9040,9,3.388888888888889
27081,9041,9,3.0
27087,9042,57,3.201754385964912
27093,9043,10,3.15
27094,9044,38,3.513157894736842
27095,9045,75,3.7666666666666666
27096,9046,67,3.380597014925373
27109,9047,330,3.5924242424242423
27112,9048,58,3.4741379310344827
27124,9049,69,3.4130434782608696
27132,9050,5,2.2
27134,9051,211,3.3578199052132702
27135,9052,15,3.733333333333333
27136,9053,15,2.3666666666666667
27147,9054,43,2.953488372093023
27152,9055,105,3.1
27156,9056,1727,4.028372900984366
27158,9057,20,3.4
27162,9058,82,3.713414634146341
27163,9059,179,3.631284916201117
27164,9060,17,3.0
27166,9061,44,3.159090909090909
27170,9062,107,2.635514018691589
27171,9063,26,3.019230769230769
27172,9064,56,3.1785714285714284
27178,9065,260,3.853846153846154
27180,9066,122,3.0614754098360657
27186,9067,294,3.6666666666666665
27189,9068,32,3.71875
27192,9069,55,2.581818181818182
27193,9070,859,3.303841676367869
27197,9071,10,2.3
27198,9072,66,3.113636363636364
27204,9073,11,2.409090909090909
27205,9074,9,3.7777777777777777
27212,9075,14,3.5357142857142856
27213,9076,17,2.4705882352941178
27215,9077,23,2.891304347826087
27216,9078,109,3.458715596330275
27217,9079,44,3.4545454545454546
27221,9080,18,3.75
27223,9081,42,3.333333333333333
27232,9082,8,3.0
27235,9083,7,3.357142857142857
27236,9084,22,3.4318181818181817
27238,9085,60,2.9166666666666665
27239,9086,17,3.088235294117647
27246,9087,92,3.5869565217391304
27249,9088,13,2.1923076923076925
27255,9089,156,3.6538461538461537
27261,9090,54,3.212962962962963
27263,9091,33,3.4393939393939394
27266,9092,1728,3.671296296296296
27268,9093,32,2.5
27271,9094,151,3.52317880794702
27273,9095,8,3.4375
27274,9096,18,3.4444444444444446
27276,9097,45,3.755555555555556
27277,9098,10,2.6
27292,9099,34,2.985294117647059
27297,9100,30,3.2666666666666666
27298,9101,36,2.430555555555556
27302,9102,50,3.73
27304,9103,71,3.471830985915493
27305,9104,48,3.2604166666666665
27306,9105,39,3.1666666666666665
27307,9106,6,1.8333333333333333
27309,9107,92,2.4184782608695654
27310,9108,6,3.0
27313,9109,12,3.25
27315,9110,46,3.6739130434782608
27316,9111,76,3.256578947368421
27317,9112,2166,3.61657433056325
27321,9113,6,3.083333333333333
27322,9114,16,3.65625
27326,9115,126,3.5
27327,9116,86,2.302325581395349
27328,9117,25,3.7
27329,9118,283,3.782685512367491
27332,9119,14,3.0
27334,9120,30,3.75
27338,9121,480,3.1666666666666665
27343,9122,18,3.25
27344,9123,59,3.983050847457627
27345,9124,12,2.708333333333333
27347,9125,60,3.025
27348,9126,13,3.1538461538461537
27351,9127,170,3.041176470588235
27356,9128,18,3.4444444444444446
27357,9129,68,3.536764705882353
27359,9130,6,3.4166666666666665
27360,9131,5,2.5
27362,9132,213,3.460093896713615
27365,9133,47,3.404255319148936
27366,9134,308,3.9415584415584415
27368,9135,715,3.511188811188811
27369,9136,242,3.6818181818181817
27370,9137,90,3.566666666666667
27372,9138,25,3.26
27373,9139,249,3.652610441767069
27376,9140,242,3.776859504132232
27378,9141,15,2.2666666666666666
27391,9142,256,3.541015625
27392,9143,93,2.913978494623656
27397,9144,780,3.808974358974359
27402,9145,305,3.1327868852459018
27408,9146,374,3.2927807486631018
27411,9147,10,2.5
27416,9148,515,3.5359223300970872
27420,9149,17,2.8823529411764706
27423,9150,266,4.093984962406015
27426,9151,149,2.976510067114094
27431,9152,31,3.3870967741935485
27432,9153,102,3.627450980392157
27434,9154,308,2.560064935064935
27436,9155,18,3.111111111111111
27441,9156,373,3.3230563002680964
27447,9157,27,3.462962962962963
27450,9158,136,2.911764705882353
27454,9159,10,3.1
27455,9160,56,3.1785714285714284
27456,9161,107,3.593457943925233
27458,9162,23,2.847826086956522
27461,9163,94,2.851063829787234
27469,9164,76,3.717105263157895
27472,9165,10,3.6
27473,9166,211,2.004739336492891
27474,9167,14,2.857142857142857
27475,9168,6,3.4166666666666665
27478,9169,979,3.024514811031665
27480,9170,44,3.022727272727273
27482,9171,1308,2.971330275229358
27484,9172,5,2.8
27485,9173,29,3.2758620689655173
27488,9174,38,3.0921052631578947
27491,9175,419,3.3556085918854417
27496,9176,14,2.7857142857142856
27497,9177,48,3.3854166666666665
27506,9178,34,3.5294117647058822
27509,9179,85,3.070588235294118
27513,9180,92,3.510869565217391
27515,9181,71,3.619718309859155
27518,9182,202,3.792079207920792
27523,9183,617,3.731766612641816
27524,9184,67,2.582089552238806
27525,9185,8,2.9375
27526,9186,15,2.4
27528,9187,52,3.1826923076923075
27530,9188,26,3.230769230769231
27537,9189,139,3.143884892086331
27539,9190,44,3.215909090909091
27544,9191,52,3.2403846153846154
27548,9192,33,2.212121212121212
27549,9193,29,2.603448275862069
27550,9194,57,3.526315789473684
27555,9195,153,3.5065359477124183
27563,9196,371,3.450134770889488
27564,9197,75,2.813333333333333
27571,9198,59,3.4661016949152543
27573,9199,15,3.4
27584,9200,366,3.228142076502732
27587,9201,41,2.7804878048780486
27592,9202,1901,3.811678064176749
27595,9203,38,2.223684210526316
27598,9204,15,3.333333333333333
27603,9205,35,3.442857142857143
27604,9206,517,3.3945841392649903
27606,9207,15,2.7666666666666666
27608,9208,432,3.1261574074074074
27616,9209,37,2.0135135135135136
27618,9210,372,2.384408602150537
27620,9211,78,3.525641025641025
27624,9212,24,3.5416666666666665
27626,9213,8,3.1875
27627,9214,119,3.676470588235294
27631,9215,28,3.1607142857142856
27636,9216,132,3.553030303030303
27639,9217,34,3.4411764705882355
27640,9218,22,3.363636363636364
27641,9219,80,3.3
27643,9220,106,2.759433962264151
27644,9221,50,3.19
27646,9222,59,3.7288135593220337
27647,9223,137,3.704379562043796
27648,9224,196,3.183673469387755
27656,9225,11,3.0
27657,9226,40,2.575
27658,9227,29,2.913793103448276
27660,9228,5265,3.654510921177588
27664,9229,260,2.8365384615384617
27671,9230,95,3.5157894736842104
27674,9231,974,3.558008213552361
27675,9232,22,2.613636363636364
27679,9233,16,3.0625
27684,9234,15,3.3666666666666667
27685,9235,321,2.14797507788162
27689,9236,295,3.023728813559322
27692,9237,26,3.0576923076923075
27695,9238,61,3.5081967213114758
27699,9239,48,3.6354166666666665
27700,9240,714,3.7149859943977592
27703,9241,8,3.375
27704,9242,263,2.414448669201521
27706,9243,6979,3.2829918326407794
27711,9244,57,2.8508771929824563
27713,9245,65,3.4307692307692306
27716,9246,287,3.731707317073171
27717,9247,68,3.169117647058824
27718,9248,9,3.7222222222222223
27719,9249,40,1.65
27721,9250,2464,3.785917207792208
27722,9251,417,3.796163069544365
27724,9252,140,3.335714285714286
27727,9253,1010,3.918811881188119
27728,9254,2124,3.8027306967984935
27729,9255,174,3.7126436781609193
27731,9256,1859,3.7178590640129103
27734,9257,37,3.0675675675675675
27735,9258,74,2.641891891891892
27736,9259,53,3.5660377358490565
27738,9260,113,3.411504424778761
27740,9261,34,3.397058823529412
27741,9262,895,3.931284916201117
27742,9263,37,2.6621621621621623
27743,9264,32,3.265625
27744,9265,115,3.4782608695652173
27746,9266,245,3.2775510204081635
27751,9267,187,3.072192513368984
27752,9268,27,2.703703703703704
27754,9269,104,3.3798076923076925
27758,9270,77,3.4740259740259742
27759,9271,5,1.3
27760,9272,51,3.637254901960784
27764,9273,46,3.25
27765,9274,43,2.453488372093023
27768,9275,142,3.612676056338028
27769,9276,30,3.5166666666666666
27771,9277,13,3.076923076923077
27772,9278,1343,3.3730454206999254
27773,9279,17331,4.089463966303156
27776,9280,65,3.3230769230769237
27777,9281,5,2.0
27778,9282,194,3.0077319587628866
27779,9283,21,2.5476190476190474
27781,9284,25,3.02
27783,9285,42,3.25
27784,9286,256,3.03125
27786,9287,18,2.4722222222222223
27787,9288,46,3.3369565217391304
27788,9289,2385,3.5754716981132075
27790,9290,1202,3.557404326123128
27792,9291,241,3.3381742738589213
27793,9292,545,2.012844036697248
27797,9293,165,3.7303030303030313
27798,9294,117,3.286324786324786
27799,9295,13,2.3846153846153846
27800,9296,486,3.736625514403292
27801,9297,2054,3.5954235637779943
27802,9298,237,3.6624472573839664
27803,9299,2166,3.905355493998153
27805,9300,36,3.111111111111111
27808,9301,3559,3.178982860354032
27811,9302,46,3.2717391304347827
27812,9303,101,3.5693069306930694
27815,9304,1949,3.940225756798358
27816,9305,430,3.4604651162790696
27820,9306,311,3.7540192926045015
27821,9307,2489,3.3073523503415028
27822,9308,1106,2.7870705244122966
27823,9309,12,2.5416666666666665
27824,9310,30,3.2333333333333334
27826,9311,119,3.365546218487395
27827,9312,101,3.297029702970297
27828,9313,181,3.5193370165745854
27829,9314,16,3.46875
27830,9315,72,3.2777777777777777
27831,9316,5254,3.7427674153026262
27833,9317,136,2.889705882352941
27834,9318,900,3.960555555555556
27835,9319,16,3.4375
27837,9320,997,2.9679037111334003
27838,9321,902,3.553215077605321
27839,9322,1797,2.609905397885365
27840,9323,24,2.458333333333333
27841,9324,42,3.642857142857143
27843,9325,165,3.790909090909091
27846,9326,1941,3.8915507470376096
27847,9327,47,3.382978723404255
27849,9328,10,2.85
27850,9329,473,3.5665961945031714
27851,9330,129,3.4573643410852712
27856,9331,93,3.0
27857,9332,287,3.808362369337979
27862,9333,31,3.85483870967742
27864,9334,90,2.7111111111111112
27865,9335,251,3.2270916334661357
27866,9336,202,3.717821782178218
27869,9337,603,3.755389718076285
27871,9338,347,3.865994236311239
27873,9339,949,3.4436248682824027
27874,9340,53,2.7641509433962264
27875,9341,60,3.3666666666666667
27876,9342,142,3.341549295774648
27878,9343,826,3.843825665859564
27879,9344,458,3.885371179039301
27881,9345,19,2.6842105263157894
27882,9346,369,3.84959349593496
27884,9347,123,3.630081300813008
27888,9348,87,2.6206896551724137
27889,9349,6,2.75
27891,9350,35,3.257142857142857
27899,9351,729,2.7256515775034296
27904,9352,5740,3.617770034843205
27905,9353,314,3.0589171974522293
27909,9354,42,3.142857142857143
27911,9355,25,3.56
27912,9356,688,3.708575581395349
27919,9357,17,2.8823529411764706
27922,9358,157,3.5095541401273884
30659,9359,88,2.886363636363636
30695,9360,28,3.107142857142857
30698,9361,6,2.25
30701,9362,185,3.605405405405405
30707,9363,18458,3.8210802903889913
30712,9364,177,3.598870056497175
30721,9365,69,3.36231884057971
30723,9366,49,3.4183673469387754
30742,9367,52,3.355769230769231
30745,9368,243,3.588477366255144
30747,9369,125,3.592
30749,9370,14276,3.967007565144298
30764,9371,12,4.041666666666667
30767,9372,40,3.35
30776,9373,11,2.9545454545454546
30781,9374,14,3.071428571428572
30783,9375,154,3.3181818181818183
30791,9376,153,2.5686274509803924
30793,9377,17186,3.1273129291283603
30798,9378,25,3.02
30803,9379,1644,3.9492092457420926
30808,9380,17,3.2058823529411766
30810,9381,10482,3.718660560961649
30812,9382,11885,3.610307109802272
30816,9383,3084,3.51215953307393
30818,9384,322,3.150621118012422
30820,9385,1161,3.609819121447028
30822,9386,2161,3.368579361406756
30825,9387,9341,3.0352745958676803
30846,9388,636,3.37814465408805
30848,9389,522,3.5881226053639845
30850,9390,849,3.550647820965842
30854,9391,33,4.0606060606060606
30856,9392,97,3.9587628865979374
30861,9393,18,3.0
30863,9394,24,3.333333333333333
30867,9395,203,3.684729064039409
30883,9396,383,2.003916449086162
30890,9397,16,3.1875
30892,9398,197,3.708121827411168
30894,9399,1121,2.688670829616414
30896,9400,46,2.7282608695652173
30898,9401,778,3.355398457583548
30905,9402,16,2.59375
30942,9403,18,2.805555555555556
30949,9404,66,3.265151515151515
30952,9405,68,3.286764705882353
30954,9406,43,3.058139534883721
30970,9407,42,3.2142857142857144
30977,9408,27,2.240740740740741
30981,9409,28,3.0892857142857144
30991,9410,77,3.688311688311688
30994,9411,33,3.0303030303030303
30996,9412,65,3.392307692307692
31000,9413,79,2.7151898734177213
31004,9414,13,2.923076923076923
31011,9415,15,3.3666666666666667
31026,9416,133,2.733082706766917
31030,9417,131,3.687022900763359
31032,9418,78,2.967948717948718
31035,9419,219,3.5821917808219177
31038,9420,70,3.0357142857142856
31040,9421,12,2.708333333333333
31042,9422,65,3.353846153846154
31045,9423,28,2.196428571428572
31047,9424,27,2.759259259259259
31049,9425,48,2.90625
31053,9426,18,2.2777777777777777
31060,9427,9,3.111111111111111
31079,9428,126,2.4404761904761907
31083,9429,49,2.091836734693877
31086,9430,97,3.6597938144329896
31090,9431,13,3.1153846153846154
31101,9432,204,3.446078431372549
31104,9433,60,3.4916666666666667
31107,9434,156,3.66025641025641
31109,9435,46,3.1739130434782608
31112,9436,21,3.2142857142857144
31114,9437,240,3.502083333333333
31116,9438,484,3.861570247933885
31123,9439,272,3.602941176470588
31133,9440,105,3.038095238095238
31140,9441,9,3.555555555555556
31148,9442,150,3.713333333333333
31150,9443,265,3.160377358490566
31152,9444,33,3.515151515151515
31154,9445,15,3.633333333333333
31156,9446,130,3.15
31158,9447,48,2.895833333333333
31160,9448,68,3.2058823529411766
31162,9449,362,3.320441988950276
31165,9450,24,2.7291666666666665
31184,9451,945,3.4460317460317462
31188,9452,84,3.577380952380953
31193,9453,788,3.686548223350254
31195,9454,44,3.25
31201,9455,34,3.235294117647059
31205,9456,9,3.2222222222222223
31221,9457,2317,2.366637893828226
31223,9458,335,2.6970149253731344
31225,9459,2305,3.678741865509761
31247,9460,50,3.43
31251,9461,194,3.1082474226804124
31255,9462,252,3.196428571428572
31258,9463,5,2.9
31260,9464,162,3.592592592592593
31263,9465,85,3.3117647058823527
31267,9466,14,2.9642857142857144
31270,9467,429,3.3846153846153846
31284,9468,107,2.808411214953271
31290,9469,41,2.304878048780488
31297,9470,27,3.425925925925926
31309,9471,297,3.895622895622896
31337,9472,43,3.5
31340,9473,20,3.075
31342,9474,6,3.4166666666666665
31347,9475,118,3.5847457627118646
31349,9476,128,3.3515625
31351,9477,6,2.9166666666666665
31353,9478,18,3.333333333333333
31359,9479,104,3.7596153846153846
31362,9480,54,2.824074074074074
31364,9481,2860,4.048426573426574
31367,9482,270,2.859259259259259
31374,9483,145,3.789655172413793
31408,9484,172,3.607558139534884
31410,9485,7328,3.999727074235808
31413,9486,29,3.706896551724138
31420,9487,1624,3.0975985221674875
31422,9488,611,2.355155482815057
31424,9489,611,1.4844517184942716
31427,9490,1503,2.969394544244844
31429,9491,94,3.1808510638297878
31431,9492,535,2.195327102803738
31433,9493,1223,3.303761242845462
31435,9494,450,3.8333333333333335
31437,9495,710,3.958450704225352
31445,9496,229,2.934497816593886
31447,9497,33,2.575757575757576
31467,9498,81,3.191358024691358
31469,9499,11,2.3181818181818183
31485,9500,248,3.5504032258064515
31487,9501,41,3.682926829268293
