userId,rating_count,rating_sum,mean_rating
7760,88,294.5,3.346590909090909
7761,268,834.0,3.111940298507463
7762,30,107.0,3.566666666666667
7763,40,136.0,3.4
7764,31,135.5,4.370967741935484
7765,47,156.5,3.3297872340425534
7766,248,953.5,3.844758064516129
7767,123,476.0,3.869918699186992
7768,51,228.0,4.470588235294118
7769,150,552.0,3.68
7770,87,274.5,3.1551724137931036
7771,23,63.0,2.739130434782609
7772,1033,3341.5,3.234753146176186
7773,25,104.0,4.16
7774,269,1299.5,4.830855018587361
7775,33,122.0,3.696969696969697
7776,34,121.0,3.5588235294117645
7777,1407,4258.5,3.026652452025586
7778,228,889.5,3.901315789473684
7779,40,130.0,3.25
7780,327,1225.5,3.7477064220183487
7781,29,108.0,3.7241379310344827
7782,43,162.0,3.7674418604651163
7783,26,97.0,3.730769230769231
7784,92,287.0,3.119565217391304
7785,51,185.0,3.627450980392157
7786,420,1464.0,3.4857142857142858
7787,45,177.5,3.9444444444444446
7788,20,72.0,3.6
7789,94,358.0,3.8085106382978724
7790,20,65.0,3.25
7791,52,223.0,4.288461538461538
7792,67,287.0,4.2835820895522385
7793,28,123.5,4.410714285714286
7794,771,2599.0,3.37094682230869
7795,244,691.0,2.831967213114754
7796,39,138.5,3.551282051282051
7797,32,135.0,4.21875
7798,23,87.5,3.8043478260869565
7799,120,453.5,3.779166666666667
7800,42,172.0,4.095238095238095
7801,752,2604.5,3.46343085106383
7802,406,1329.0,3.273399014778325
7803,27,101.5,3.759259259259259
7804,23,90.0,3.9130434782608696
7805,307,1069.0,3.482084690553746
7806,38,152.0,4.0
7807,135,456.5,3.3814814814814813
7808,2386,7797.5,3.26802179379715
7809,130,404.0,3.1076923076923078
7810,215,754.0,3.5069767441860464
7811,484,1743.0,3.6012396694214877
7812,617,2151.0,3.4862236628849272
7813,215,687.0,3.1953488372093024
7814,63,251.0,3.984126984126984
7815,129,519.0,4.023255813953488
7816,26,83.0,3.1923076923076925
7817,105,337.0,3.2095238095238097
7818,146,538.0,3.684931506849315
7819,374,1214.0,3.2459893048128343
7820,575,1728.0,3.0052173913043476
7821,39,175.5,4.5
7822,36,158.0,4.388888888888889
7823,54,269.5,4.9907407407407405
7824,39,155.0,3.9743589743589745
7825,157,502.5,3.200636942675159
7826,63,280.5,4.4523809523809526
7827,348,1033.5,2.9698275862068964
7828,120,510.5,4.254166666666666
7829,125,409.5,3.276
7830,381,1226.0,3.2178477690288716
7831,42,153.0,3.642857142857143
7832,23,106.0,4.608695652173913
7833,38,117.5,3.0921052631578947
7834,426,1452.0,3.408450704225352
7835,221,923.5,4.178733031674208
7836,23,92.0,4.0
7837,36,131.0,3.638888888888889
7838,108,404.0,3.740740740740741
7839,104,380.0,3.6538461538461537
7840,61,182.0,2.9836065573770494
7841,92,342.0,3.717391304347826
7842,40,146.5,3.6625
7843,229,901.5,3.9366812227074237
7844,81,320.0,3.950617283950617
7845,98,355.0,3.622448979591837
7846,24,81.0,3.375
7847,21,79.0,3.761904761904762
7848,20,82.5,4.125
7849,107,503.0,4.700934579439252
7850,40,121.0,3.025
7851,307,981.0,3.195439739413681
7852,412,1639.0,3.9781553398058254
7853,40,137.0,3.425
7854,131,457.0,3.4885496183206106
7855,654,2715.0,4.151376146788991
7856,149,573.5,3.848993288590604
7857,83,315.5,3.8012048192771086
7858,7317,11342.5,1.550157168238349
7859,98,380.5,3.88265306122449
7860,92,346.5,3.766304347826087
7861,124,446.5,3.600806451612903
7862,170,703.5,4.1382352941176475
7863,66,271.5,4.113636363636363
7864,258,967.0,3.748062015503876
7865,168,589.5,3.5089285714285716
7866,35,141.0,4.0285714285714285
7867,184,627.5,3.410326086956522
7868,24,89.0,3.7083333333333335
7869,23,82.0,3.5652173913043477
7870,285,1106.5,3.882456140350877
7871,33,143.0,4.333333333333333
7872,60,243.0,4.05
7873,286,959.0,3.3531468531468533
7874,35,149.5,4.271428571428571
7875,32,122.0,3.8125
7876,30,129.5,4.316666666666666
7877,159,615.5,3.8710691823899372
7878,132,512.0,3.878787878787879
7879,48,197.0,4.104166666666667
7880,113,473.5,4.1902654867256635
7881,64,236.5,3.6953125
7882,76,294.0,3.8684210526315788
7883,1737,5213.0,3.0011514104778354
7884,110,464.0,4.218181818181818
7885,46,174.5,3.7934782608695654
7886,171,392.0,2.2923976608187133
7887,27,89.0,3.2962962962962963
7888,22,110.0,5.0
7889,20,73.0,3.65
7890,232,676.5,2.915948275862069
7891,117,518.0,4.427350427350428
7892,23,99.0,4.304347826086956
7893,57,193.0,3.3859649122807016
7894,49,174.0,3.5510204081632653
7895,343,1295.0,3.7755102040816326
7896,191,646.0,3.3821989528795813
7897,170,634.0,3.7294117647058824
7898,112,498.5,4.450892857142857
7899,30,103.5,3.45
7900,66,259.0,3.9242424242424243
7901,243,992.0,4.082304526748971
7902,919,3214.5,3.497823721436344
7903,106,449.0,4.235849056603773
7904,912,3084.5,3.3821271929824563
7905,21,86.0,4.095238095238095
7906,29,114.0,3.9310344827586206
7907,57,219.0,3.8421052631578947
7908,197,750.0,3.8071065989847717
7909,268,1140.5,4.255597014925373
7910,20,73.0,3.65
7911,44,160.0,3.6363636363636362
7912,24,91.0,3.7916666666666665
7913,128,561.5,4.38671875
7914,44,139.0,3.159090909090909
7915,729,2600.0,3.5665294924554183
7916,246,918.0,3.731707317073171
7917,466,1801.0,3.8648068669527897
7918,157,460.5,2.93312101910828
7919,31,105.0,3.3870967741935485
7920,20,80.0,4.0
7921,20,69.0,3.45
7922,107,498.5,4.658878504672897
7923,62,224.0,3.6129032258064515
7924,27,104.5,3.8703703703703702
7925,151,544.0,3.6026490066225167
7926,736,2945.5,4.002038043478261
7927,90,360.5,4.0055555555555555
7928,221,774.0,3.502262443438914
7929,70,249.0,3.557142857142857
7930,281,957.5,3.407473309608541
7931,53,194.0,3.660377358490566
7932,21,80.5,3.8333333333333335
7933,172,743.0,4.319767441860465
7934,89,347.5,3.904494382022472
7935,66,284.0,4.303030303030303
7936,20,67.0,3.35
7937,787,3318.0,4.216010165184244
7938,90,352.0,3.911111111111111
7939,65,251.5,3.8692307692307693
7940,138,491.5,3.5615942028985508
7941,328,1456.0,4.439024390243903
7942,75,321.0,4.28
7943,1731,5881.0,3.3974581166955518
7944,58,237.0,4.086206896551724
7945,23,92.0,4.0
7946,52,194.0,3.730769230769231
7947,21,76.0,3.619047619047619
7948,108,441.0,4.083333333333333
7949,73,253.0,3.4657534246575343
7950,146,484.0,3.315068493150685
7951,177,677.0,3.824858757062147
7952,85,248.5,2.9235294117647057
7953,156,581.0,3.7243589743589745
7954,409,1406.0,3.4376528117359415
7955,44,171.5,3.897727272727273
7956,28,118.0,4.214285714285714
7957,88,300.0,3.409090909090909
7958,53,185.0,3.490566037735849
7959,63,230.0,3.6507936507936507
7960,42,145.0,3.4523809523809526
7961,333,1264.0,3.795795795795796
7962,496,1756.5,3.5413306451612905
7963,132,523.0,3.962121212121212
7964,122,536.5,4.397540983606557
7965,25,113.0,4.52
7966,1097,3661.5,3.337739288969918
7967,104,365.0,3.5096153846153846
7968,36,134.5,3.736111111111111
7969,25,87.0,3.48
7970,59,243.0,4.11864406779661
7971,168,598.5,3.5625
7972,65,231.5,3.5615384615384613
7973,36,142.0,3.9444444444444446
7974,39,136.0,3.4871794871794872
7975,46,166.0,3.608695652173913
7976,30,106.0,3.533333333333333
7977,64,234.5,3.6640625
7978,66,253.0,3.8333333333333335
7979,310,1034.0,3.335483870967742
7980,92,326.0,3.5434782608695654
7981,36,133.0,3.6944444444444446
7982,151,558.0,3.6953642384105962
7983,264,979.0,3.7083333333333335
7984,52,155.0,2.980769230769231
7985,184,735.0,3.994565217391304
7986,32,126.5,3.953125
7987,67,295.0,4.402985074626866
7988,93,340.5,3.661290322580645
7989,27,98.0,3.6296296296296298
7990,26,100.0,3.8461538461538463
7991,258,871.5,3.377906976744186
7992,75,267.0,3.56
7993,124,341.5,2.754032258064516
7994,468,1725.0,3.6858974358974357
7995,75,338.0,4.506666666666667
7996,33,109.0,3.303030303030303
7997,230,842.5,3.6630434782608696
7998,122,531.5,4.35655737704918
7999,22,91.0,4.136363636363637
8000,192,587.0,3.0572916666666665
8001,65,287.5,4.423076923076923
8002,54,224.0,4.148148148148148
8003,44,203.0,4.613636363636363
8004,39,142.0,3.641025641025641
8005,25,102.0,4.08
8006,50,154.0,3.08
8007,40,165.5,4.1375
8008,60,200.0,3.3333333333333335
8009,859,2698.0,3.1408614668218857
8010,23,84.5,3.6739130434782608
8011,193,664.5,3.44300518134715
8012,37,146.0,3.945945945945946
8013,32,127.0,3.96875
8014,127,441.5,3.4763779527559056
8015,246,803.5,3.266260162601626
8016,136,523.0,3.8455882352941178
8017,58,245.0,4.224137931034483
8018,49,136.0,2.7755102040816326
8019,20,57.0,2.85
8020,220,776.0,3.5272727272727273
8021,61,242.0,3.9672131147540983
8022,52,198.0,3.8076923076923075
8023,441,1506.0,3.4149659863945576
8024,23,84.0,3.652173913043478
8025,35,136.0,3.8857142857142857
8026,65,212.0,3.2615384615384615
8027,237,839.5,3.542194092827004
8028,118,418.5,3.5466101694915255
8029,22,75.0,3.409090909090909
8030,26,89.0,3.423076923076923
8031,182,798.5,4.387362637362638
8032,604,2098.0,3.4735099337748343
8033,74,347.0,4.6891891891891895
8034,29,115.0,3.9655172413793105
8035,639,2675.5,4.187010954616588
8036,117,408.0,3.4871794871794872
8037,53,198.0,3.7358490566037736
8038,26,99.0,3.8076923076923075
8039,85,315.0,3.7058823529411766
8040,35,139.5,3.9857142857142858
8041,40,158.0,3.95
8042,192,638.0,3.3229166666666665
8043,30,113.0,3.7666666666666666
8044,100,321.0,3.21
8045,27,95.0,3.5185185185185186
8046,319,1315.5,4.123824451410658
8047,820,2926.5,3.56890243902439
8048,59,219.0,3.711864406779661
8049,214,744.5,3.4789719626168223
8050,369,1406.5,3.8116531165311653
8051,117,416.5,3.5598290598290596
8052,141,491.5,3.4858156028368796
8053,103,449.5,4.364077669902913
8054,177,684.0,3.864406779661017
8055,55,213.5,3.881818181818182
8056,50,185.0,3.7
8057,52,195.0,3.75
8058,59,214.0,3.6271186440677967
8059,104,403.0,3.875
8060,132,502.5,3.8068181818181817
8061,31,79.0,2.5483870967741935
8062,32,117.0,3.65625
8063,178,788.0,4.426966292134831
8064,40,147.0,3.675
8065,52,197.0,3.7884615384615383
8066,501,1767.5,3.527944111776447
8067,104,418.0,4.019230769230769
8068,1094,4162.0,3.8043875685557587
8069,402,1472.0,3.6616915422885574
8070,25,81.0,3.24
8071,223,691.0,3.098654708520179
8072,20,60.5,3.025
8073,20,51.5,2.575
8074,248,1009.0,4.068548387096774
8075,1080,3018.0,2.7944444444444443
8076,467,2086.0,4.466809421841542
8077,110,392.5,3.5681818181818183
8078,377,1373.0,3.6419098143236073
8079,23,100.5,4.369565217391305
8080,235,867.0,3.6893617021276595
8081,36,140.0,3.888888888888889
8082,150,525.0,3.5
8083,37,120.0,3.2432432432432434
8084,42,180.0,4.285714285714286
8085,52,187.0,3.5961538461538463
8086,342,1139.0,3.3304093567251463
8087,309,962.5,3.114886731391586
8088,207,667.0,3.2222222222222223
8089,73,239.0,3.2739726027397262
8090,35,91.5,2.6142857142857143
8091,101,455.0,4.5049504950495045
8092,28,119.0,4.25
8093,38,158.5,4.171052631578948
8094,29,137.0,4.724137931034483
8095,29,101.0,3.4827586206896552
8096,65,196.0,3.0153846153846153
8097,68,199.0,2.926470588235294
8098,31,111.0,3.5806451612903225
8099,53,198.0,3.7358490566037736
8100,172,596.0,3.4651162790697674
8101,105,395.5,3.7666666666666666
8102,689,2337.0,3.3918722786647315
8103,486,1584.0,3.259259259259259
8104,20,53.5,2.675
8105,115,366.0,3.1826086956521737
8106,497,1708.0,3.436619718309859
8107,91,368.0,4.043956043956044
8108,172,576.0,3.3488372093023258
8109,20,79.0,3.95
8110,74,313.5,4.236486486486487
8111,73,308.0,4.219178082191781
8112,46,155.0,3.369565217391304
8113,37,183.0,4.945945945945946
8114,219,890.0,4.063926940639269
8115,50,167.0,3.34
8116,286,891.0,3.1153846153846154
8117,144,645.0,4.479166666666667
8118,23,94.5,4.108695652173913
8119,101,319.0,3.1584158415841586
8120,257,217.0,0.8443579766536965
8121,213,577.5,2.711267605633803
8122,51,151.0,2.9607843137254903
8123,36,153.0,4.25
8124,22,90.0,4.090909090909091
8125,680,1911.0,2.8102941176470586
8126,156,591.0,3.7884615384615383
8127,27,131.0,4.851851851851852
8128,60,255.5,4.258333333333334
8129,31,115.5,3.725806451612903
8130,732,2765.5,3.7780054644808745
8131,24,88.0,3.6666666666666665
8132,87,313.0,3.5977011494252875
8133,167,620.0,3.712574850299401
8134,96,366.0,3.8125
8135,768,2263.0,2.9466145833333335
8136,40,158.0,3.95
8137,259,934.0,3.606177606177606
8138,37,144.0,3.891891891891892
8139,32,104.0,3.25
8140,63,248.0,3.9365079365079363
8141,58,242.5,4.181034482758621
8142,66,269.0,4.075757575757576
8143,153,563.5,3.683006535947712
8144,39,142.0,3.641025641025641
8145,57,202.0,3.543859649122807
8146,38,177.5,4.671052631578948
8147,63,210.0,3.3333333333333335
8148,39,162.0,4.153846153846154
8149,53,192.0,3.6226415094339623
8150,28,87.0,3.107142857142857
8151,40,176.0,4.4
8152,26,93.5,3.5961538461538463
8153,71,206.0,2.9014084507042255
8154,177,676.0,3.8192090395480225
8155,29,122.5,4.224137931034483
8156,706,1992.0,2.821529745042493
8157,170,671.5,3.95
8158,349,1411.5,4.044412607449857
8159,24,104.0,4.333333333333333
8160,215,711.0,3.3069767441860467
8161,25,91.0,3.64
8162,215,873.5,4.062790697674418
8163,37,142.5,3.8513513513513513
8164,141,521.0,3.6950354609929077
8165,72,279.0,3.875
8166,377,1214.5,3.2214854111405837
8167,26,95.0,3.6538461538461537
8168,441,1586.5,3.5975056689342404
8169,815,2855.0,3.503067484662577
8170,379,1373.0,3.6226912928759893
8171,25,85.0,3.4
8172,102,395.0,3.872549019607843
8173,257,663.0,2.5797665369649807
8174,31,127.0,4.096774193548387
8175,127,495.5,3.9015748031496065
8176,209,762.5,3.648325358851675
8177,89,363.5,4.084269662921348
8178,203,836.5,4.120689655172414
8179,21,73.5,3.5
8180,33,102.5,3.106060606060606
8181,58,271.0,4.672413793103448
8182,20,78.0,3.9
8183,74,312.0,4.216216216216216
8184,255,917.5,3.5980392156862746
8185,216,679.0,3.1435185185185186
8186,53,154.0,2.9056603773584904
8187,1010,3637.5,3.6014851485148514
8188,20,78.0,3.9
8189,65,235.0,3.6153846153846154
8190,95,324.0,3.4105263157894736
8191,30,117.5,3.9166666666666665
8192,308,1276.0,4.142857142857143
8193,91,352.0,3.868131868131868
8194,536,1189.0,2.218283582089552
8195,25,65.5,2.62
8196,40,122.5,3.0625
8197,71,261.5,3.683098591549296
8198,30,120.5,4.016666666666667
8199,58,221.5,3.8189655172413794
8200,97,361.0,3.7216494845360826
8201,22,84.0,3.8181818181818183
8202,54,240.5,4.453703703703703
8203,152,494.0,3.25
8204,399,1506.0,3.774436090225564
8205,245,782.5,3.193877551020408
8206,70,331.0,4.728571428571429
8207,21,81.5,3.880952380952381
8208,27,99.0,3.6666666666666665
8209,20,73.0,3.65
8210,55,176.5,3.209090909090909
8211,32,138.5,4.328125
8212,90,385.5,4.283333333333333
8213,193,739.0,3.8290155440414506
8214,64,187.0,2.921875
8215,48,220.0,4.583333333333333
8216,32,142.0,4.4375
8217,144,574.0,3.986111111111111
8218,200,823.0,4.115
8219,121,410.0,3.3884297520661155
8220,26,111.0,4.269230769230769
8221,428,1488.0,3.4766355140186915
8222,25,80.0,3.2
8223,222,955.0,4.301801801801802
8224,256,825.0,3.22265625
8225,61,239.0,3.918032786885246
8226,83,362.0,4.36144578313253
8227,23,75.0,3.260869565217391
8228,63,287.5,4.563492063492063
8229,49,200.5,4.091836734693878
8230,41,180.0,4.390243902439025
8231,396,1471.5,3.715909090909091
8232,92,355.5,3.864130434782609
8233,91,365.0,4.010989010989011
8234,118,473.5,4.012711864406779
8235,259,812.0,3.135135135135135
8236,76,293.0,3.8552631578947367
8237,331,1271.0,3.8398791540785497
8238,361,1381.5,3.826869806094183
8239,52,204.0,3.923076923076923
8240,24,96.0,4.0
8241,190,605.5,3.1868421052631577
8242,329,1164.0,3.5379939209726445
8243,30,96.0,3.2
8244,23,88.0,3.8260869565217392
8245,276,1206.0,4.369565217391305
8246,23,87.0,3.782608695652174
8247,22,80.0,3.6363636363636362
8248,114,445.5,3.9078947368421053
8249,430,1380.5,3.2104651162790696
8250,177,601.0,3.3954802259887007
8251,356,1287.0,3.615168539325843
8252,20,73.5,3.675
8253,40,189.0,4.725
8254,34,160.0,4.705882352941177
8255,30,105.0,3.5
8256,66,270.0,4.090909090909091
8257,122,416.0,3.4098360655737703
8258,115,433.0,3.765217391304348
8259,145,574.0,3.9586206896551723
8260,120,384.0,3.2
8261,80,252.0,3.15
8262,118,376.5,3.190677966101695
8263,115,428.0,3.7217391304347824
8264,63,216.0,3.4285714285714284
8265,143,576.5,4.031468531468532
8266,52,180.0,3.4615384615384617
8267,197,647.0,3.284263959390863
8268,52,197.0,3.7884615384615383
8269,20,64.5,3.225
8270,43,141.5,3.2906976744186047
8271,94,375.0,3.9893617021276597
8272,91,380.5,4.181318681318682
8273,47,193.0,4.1063829787234045
8274,84,274.0,3.261904761904762
8275,29,110.0,3.793103448275862
8276,74,294.0,3.972972972972973
8277,39,158.5,4.064102564102564
8278,60,280.5,4.675
8279,20,66.0,3.3
8280,242,913.0,3.772727272727273
8281,51,214.5,4.205882352941177
8282,59,234.0,3.9661016949152543
8283,24,90.5,3.7708333333333335
8284,96,385.5,4.015625
8285,65,292.0,4.492307692307692
8286,44,180.0,4.090909090909091
8287,22,92.5,4.204545454545454
8288,77,295.0,3.831168831168831
8289,234,808.0,3.452991452991453
8290,35,144.0,4.114285714285714
8291,52,213.5,4.105769230769231
8292,52,187.5,3.605769230769231
8293,24,76.0,3.1666666666666665
8294,221,804.0,3.6380090497737556
8295,368,1399.0,3.801630434782609
8296,242,827.5,3.419421487603306
8297,155,586.0,3.7806451612903227
8298,42,136.5,3.25
8299,37,171.0,4.621621621621622
8300,270,990.0,3.6666666666666665
8301,23,73.5,3.1956521739130435
8302,98,349.0,3.561224489795918
8303,143,563.0,3.937062937062937
8304,40,136.0,3.4
8305,25,96.0,3.84
8306,98,387.0,3.9489795918367347
8307,4860,15680.5,3.226440329218107
8308,30,114.0,3.8
8309,49,137.0,2.795918367346939
8310,39,171.0,4.384615384615385
8311,150,397.0,2.6466666666666665
8312,92,277.0,3.010869565217391
8313,21,86.5,4.119047619047619
8314,1036,3457.5,3.337355212355212
8315,202,814.5,4.032178217821782
8316,27,101.5,3.759259259259259
8317,306,1143.0,3.735294117647059
8318,262,1058.0,4.038167938931298
8319,70,268.0,3.8285714285714287
8320,49,154.0,3.142857142857143
8321,39,140.0,3.58974358974359
8322,40,160.5,4.0125
8323,124,425.5,3.431451612903226
8324,45,163.0,3.6222222222222222
8325,62,226.0,3.6451612903225805
8326,115,416.0,3.617391304347826
8327,91,300.5,3.302197802197802
8328,30,112.5,3.75
8329,20,24.5,1.225
8330,22,81.0,3.6818181818181817
8331,271,1033.5,3.8136531365313653
8332,44,156.0,3.5454545454545454
8333,208,709.5,3.4110576923076925
8334,121,393.5,3.2520661157024793
8335,115,486.0,4.226086956521739
8336,316,1231.0,3.8955696202531644
8337,758,2146.0,2.8311345646437993
8338,105,485.0,4.619047619047619
8339,414,1567.0,3.785024154589372
8340,265,767.0,2.8943396226415095
8341,591,1685.5,2.8519458544839256
8342,218,813.5,3.731651376146789
8343,75,333.0,4.44
8344,271,1018.0,3.756457564575646
8345,41,169.0,4.121951219512195
8346,33,143.5,4.348484848484849
8347,73,256.5,3.5136986301369864
8348,84,340.5,4.053571428571429
8349,100,323.0,3.23
8350,125,552.0,4.416
8351,30,133.0,4.433333333333334
8352,82,266.0,3.2439024390243905
8353,28,131.0,4.678571428571429
8354,302,1166.0,3.8609271523178808
8355,126,492.0,3.9047619047619047
8356,21,84.0,4.0
8357,31,103.0,3.3225806451612905
8358,21,95.0,4.523809523809524
8359,5415,17688.5,3.2665743305632504
8360,241,816.5,3.387966804979253
8361,153,556.0,3.633986928104575
8362,250,822.0,3.288
8363,265,1213.5,4.579245283018868
8364,126,529.0,4.198412698412699
8365,49,205.0,4.183673469387755
8366,54,202.0,3.740740740740741
8367,28,102.0,3.642857142857143
8368,28,107.0,3.8214285714285716
8369,408,1502.5,3.6825980392156863
8370,28,91.0,3.25
8371,168,654.5,3.8958333333333335
8372,161,675.5,4.195652173913044
8373,255,1011.5,3.966666666666667
8374,589,2006.0,3.4057724957555178
8375,1311,3834.5,2.9248665141113652
8376,49,149.5,3.0510204081632653
8377,76,220.0,2.8947368421052633
8378,22,85.0,3.8636363636363638
8379,53,146.0,2.7547169811320753
8380,152,573.0,3.7697368421052633
8381,30,116.5,3.8833333333333333
8382,1172,2394.0,2.0426621160409555
8383,24,68.0,2.8333333333333335
8384,144,498.5,3.4618055555555554
8385,182,568.0,3.120879120879121
8386,101,424.5,4.202970297029703
8387,24,92.0,3.8333333333333335
8388,22,77.0,3.5
8389,44,175.0,3.977272727272727
8390,54,200.0,3.7037037037037037
8391,94,292.0,3.106382978723404
8392,80,268.0,3.35
8393,21,69.0,3.2857142857142856
8394,156,618.5,3.96474358974359
8395,295,907.0,3.074576271186441
8396,451,1863.5,4.131929046563193
8397,129,491.5,3.810077519379845
8398,24,97.5,4.0625
8399,34,161.5,4.75
8400,773,2452.0,3.1720569210866754
8401,21,100.5,4.785714285714286
8402,546,1388.0,2.542124542124542
8403,54,218.0,4.037037037037037
8404,44,142.0,3.227272727272727
8405,227,836.0,3.682819383259912
8406,104,444.5,4.274038461538462
8407,33,136.0,4.121212121212121
8408,61,291.5,4.778688524590164
8409,145,569.5,3.9275862068965517
8410,209,651.0,3.1148325358851676
8411,136,455.0,3.3455882352941178
8412,44,169.0,3.840909090909091
8413,281,998.0,3.5516014234875444
8414,52,175.0,3.3653846153846154
8415,65,266.0,4.092307692307692
8416,45,138.0,3.066666666666667
8417,148,526.5,3.5574324324324325
8418,424,1695.5,3.998820754716981
8419,123,410.0,3.3333333333333335
8420,602,2335.5,3.879568106312292
8421,78,300.0,3.8461538461538463
8422,29,73.5,2.5344827586206895
8423,46,169.5,3.6847826086956523
8424,29,123.0,4.241379310344827
8425,45,209.5,4.655555555555556
8426,91,336.0,3.6923076923076925
8427,130,454.0,3.4923076923076923
8428,413,1590.0,3.8498789346246975
8429,42,153.0,3.642857142857143
8430,45,189.0,4.2
8431,53,173.5,3.2735849056603774
8432,30,131.0,4.366666666666666
8433,32,121.0,3.78125
8434,25,94.0,3.76
8435,35,140.0,4.0
8436,149,612.0,4.10738255033557
8437,200,656.5,3.2825
8438,126,575.0,4.563492063492063
8439,379,1607.5,4.241424802110818
8440,56,198.0,3.5357142857142856
8441,21,85.0,4.0476190476190474
8442,92,374.0,4.065217391304348
8443,115,449.5,3.908695652173913
8444,920,3079.0,3.3467391304347824
8445,955,2914.0,3.0513089005235603
8446,243,549.0,2.259259259259259
8447,32,108.0,3.375
8448,50,233.5,4.67
8449,55,173.5,3.1545454545454548
8450,69,240.0,3.4782608695652173
8451,20,99.0,4.95
8452,20,77.5,3.875
8453,262,950.0,3.6259541984732824
8454,356,977.0,2.74438202247191
8455,54,221.0,4.092592592592593
8456,47,186.0,3.9574468085106385
8457,140,604.5,4.317857142857143
8458,24,107.0,4.458333333333333
8459,33,118.5,3.590909090909091
8460,27,104.5,3.8703703703703702
8461,789,3147.5,3.989226869455006
8462,62,229.5,3.7016129032258065
8463,22,76.0,3.4545454545454546
8464,56,238.0,4.25
8465,218,846.0,3.8807339449541285
8466,286,1145.5,4.005244755244755
8467,30,106.0,3.533333333333333
8468,583,2248.5,3.8567753001715266
8469,562,2152.5,3.830071174377224
8470,36,106.5,2.9583333333333335
8471,25,87.5,3.5
8472,45,167.0,3.7111111111111112
8473,106,386.5,3.6462264150943398
8474,27,95.0,3.5185185185185186
8475,33,130.0,3.9393939393939394
8476,25,83.0,3.32
8477,44,163.0,3.7045454545454546
8478,53,206.5,3.8962264150943398
8479,36,118.0,3.2777777777777777
8480,40,135.0,3.375
8481,24,84.0,3.5
8482,21,74.0,3.5238095238095237
8483,58,224.0,3.8620689655172415
8484,724,1709.0,2.360497237569061
8485,178,611.0,3.432584269662921
8486,253,874.0,3.4545454545454546
8487,66,227.0,3.4393939393939394
8488,133,478.0,3.593984962406015
8489,78,257.0,3.2948717948717947
8490,20,82.0,4.1
8491,34,103.5,3.0441176470588234
8492,277,1067.0,3.851985559566787
8493,854,3149.0,3.687353629976581
8494,39,172.0,4.410256410256411
8495,173,588.0,3.398843930635838
8496,97,411.5,4.242268041237113
8497,138,579.5,4.199275362318841
8498,121,391.0,3.231404958677686
8499,228,819.0,3.5921052631578947
8500,66,284.0,4.303030303030303
8501,77,341.5,4.435064935064935
8502,67,263.0,3.925373134328358
8503,103,340.0,3.3009708737864076
8504,58,244.0,4.206896551724138
8505,114,413.0,3.6228070175438596
8506,54,236.0,4.37037037037037
8507,24,79.0,3.2916666666666665
8508,139,465.5,3.3489208633093526
8509,91,337.5,3.708791208791209
8510,21,71.0,3.380952380952381
8511,38,147.0,3.8684210526315788
8512,145,539.5,3.720689655172414
8513,22,85.0,3.8636363636363638
8514,146,664.5,4.551369863013699
8515,36,146.0,4.055555555555555
8516,104,341.0,3.2788461538461537
8517,44,155.0,3.522727272727273
8518,25,71.5,2.86
8519,57,220.0,3.8596491228070176
8520,120,463.0,3.8583333333333334
8521,1674,5868.0,3.5053763440860215
8522,22,93.0,4.2272727272727275
8523,48,194.0,4.041666666666667
8524,62,245.0,3.9516129032258065
8525,39,139.0,3.5641025641025643
8526,149,565.5,3.795302013422819
8527,23,103.0,4.478260869565218
8528,24,88.0,3.6666666666666665
8529,547,1995.5,3.6480804387568555
8530,196,726.0,3.704081632653061
8531,109,471.0,4.321100917431193
8532,74,267.5,3.614864864864865
8533,43,174.5,4.058139534883721
8534,48,170.0,3.5416666666666665
8535,51,210.0,4.117647058823529
8536,32,112.5,3.515625
8537,154,513.0,3.331168831168831
8538,91,249.0,2.7362637362637363
8539,174,624.0,3.586206896551724
8540,86,275.0,3.197674418604651
8541,29,81.0,2.793103448275862
8542,57,224.0,3.9298245614035086
8543,26,121.5,4.673076923076923
8544,61,222.0,3.639344262295082
8545,161,542.0,3.3664596273291925
8546,23,101.5,4.413043478260869
8547,49,194.0,3.9591836734693877
8548,136,446.5,3.2830882352941178
8549,371,1423.5,3.8369272237196768
8550,50,229.0,4.58
8551,61,183.0,3.0
8552,306,1248.5,4.080065359477124
8553,84,260.0,3.0952380952380953
8554,28,111.5,3.982142857142857
8555,35,130.0,3.7142857142857144
8556,22,80.5,3.659090909090909
8557,55,203.5,3.7
8558,38,130.0,3.4210526315789473
8559,96,370.0,3.8541666666666665
8560,38,152.0,4.0
8561,57,227.0,3.982456140350877
8562,53,199.5,3.7641509433962264
8563,34,116.0,3.411764705882353
8564,36,146.0,4.055555555555555
8565,130,505.0,3.8846153846153846
8566,126,422.0,3.3492063492063493
8567,32,107.0,3.34375
8568,32,115.0,3.59375
8569,76,273.0,3.5921052631578947
8570,65,270.0,4.153846153846154
8571,26,104.0,4.0
8572,40,158.0,3.95
8573,64,258.0,4.03125
8574,24,70.0,2.9166666666666665
8575,458,1657.5,3.618995633187773
8576,220,860.0,3.909090909090909
8577,244,768.0,3.1475409836065573
8578,50,175.0,3.5
8579,33,121.0,3.6666666666666665
8580,46,152.0,3.3043478260869565
8581,147,554.0,3.7687074829931975
8582,39,141.5,3.628205128205128
8583,22,79.5,3.6136363636363638
