movieId,title,release_year,genres,director,tmdbId,poster_path,rich_content_fields
91808,Pariah,2011.0,Drama,Dee Rees,73939.0,/lX9Ss9LH3bsAoGWDvsPv4zZG9fa.jpg,5
91821,A Muppet Family Christmas,1987.0,Family|Comedy|Music|TV Movie,Peter Harris,13247.0,/k2t9NMMWRABHvb00ogcA7HjJw2I.jpg,5
91823,Kung Fu Panda Holiday,2010.0,Animation|Family|TV Movie|Comedy|Fantasy,Tim Johnson,50393.0,/vJv3pI8pyS13rLjy0ok7a3BiE0a.jpg,4
91826,Tanner Hall,2011.0,Drama,Tatiana von Fürstenberg,71866.0,/qoGtVlqaFWngUXuUzAS6uuNcwsI.jpg,5
91829,Newlyweds,2011.0,Comedy|Romance|Drama,Edward Burns,72766.0,/t09NlDBh0z1HEhPu6Xs5c4hRk64.jpg,3
91831,The Devil Inside,2012.0,Horror|Thriller,William Brent Bell,76487.0,/mtyFRIRBmrCE2XKU5EnEK8dtu2X.jpg,5
91834,Born to Race,2011.0,Action,Alex Ranarivelo,74523.0,/Aamkezlj7SEpzdxa84GLvvmgTqq.jpg,5
91840,Roadie,2012.0,Drama,Michael Cuesta,76785.0,/2He6dE9rzNHyE6Adgh1IQxazxEX.jpg,4
91842,Contraband,2012.0,Thriller|Action|Drama|Crime,Baltasar Kormákur,77866.0,/c9NQDANheSz887myHeMocUKQ5Je.jpg,5
91844,Chak De! India,2007.0,Drama,Shimit Amin,14163.0,/mmFMgEsTRCAGAtwffGpuo3mJsxN.jpg,4
91852,Cloportes,1965.0,Comedy|Crime,Pierre Granier-Deferre,74878.0,/ia7QtZIB9Xo45fUn1lUFWD8ngZ7.jpg,3
91854,Mantrap,1926.0,Western|Comedy,Victor Fleming,72821.0,/wWbpOoK1oQkL8dGv7qwFJLcZCIU.jpg,5
91858,The Cow,1969.0,Drama,Dariush Mehrjui,43984.0,/9MVUDF3o1ihrWSgGSvkF7IPesF9.jpg,3
91860,The Way South,1981.0,Documentary,Johan van der Keuken,269963.0,/8RHmX8qLya7hloxdOBzyzKDySH5.jpg,3
91862,Local Color,1977.0,Drama,Mark Rappaport,148503.0,/9dbgAlNF6GFCpChjVm6b2PexMZe.jpg,4
91866,Beneath the Darkness,2012.0,Thriller|Horror|Drama,Martin Guigui,78461.0,/vzNQqXgIMxAAKQqnDziFtgksLbo.jpg,4
91869,Being Elmo: A Puppeteer's Journey,2011.0,Documentary,Constance Marks,75301.0,/7W2jIcJoWyMaYNiSkCxhZQX3OQF.jpg,4
91871,Idol of the Crowds,1937.0,Drama|Romance,Arthur Lubin,112655.0,/e9kj6sIEFW5hCf6eXyqAmTv3O5B.jpg,4
91873,Joyful Noise,2012.0,Comedy|Music,Todd Graff,63574.0,/pIgrIGFMZ7CslGPCWI7JHV3R96H.jpg,5
91880,Mi mejor enemigo,2005.0,Comedy|Drama,Alex Bowen,37006.0,/hhOtApHWPE197cTGOkRcCdSMxy.jpg,4
91882,To Die Like a Man,2009.0,Drama|Music,João Pedro Rodrigues,95538.0,/s2SdVFz3lamXDQADrdwEBJN7VI.jpg,5
91884,The Sea Gull,1968.0,Romance|Drama,Sidney Lumet,184795.0,/1wrC6cJWAYwsn177gscZXBjagmx.jpg,5
91886,Dolphin Tale,2011.0,Drama|Family,Charles Martin Smith,62837.0,/af2SRFllNW26WFG84AfTv3xLT5t.jpg,5
91888,Chico & Rita,2010.0,Animation|Music|Romance,Fernando Trueba,63498.0,/Kj9JAhMNSektw6RVYR1oJWGZWa.jpg,5
91890,The Iron Lady,2011.0,History|Drama,Phyllida Lloyd,71688.0,/fx7wpKXOht7WOkeOslvErbrf69Q.jpg,5
91894,Happy Tears,2009.0,Comedy|Drama,Mitchell Lichtenstein,39072.0,/aeLEwPg2bgUIgUGSw4zXtU33XdN.jpg,4
91896,The Golden Boys,2008.0,Comedy|Romance,Daniel Adams,15346.0,/pmMSvicemJfI9FKOshaWW2Fqzaq.jpg,3
91902,Elena,2011.0,Drama|Thriller,Andrey Zvyagintsev,78182.0,/pdSxysKTeE6oTYhtVBF08Nwj2Ir.jpg,5
91904,A House Built on Water,2002.0,Drama,Bahman Farmanara,257608.0,/iPvchpU9wt1xJHPFDU39FhsiiVR.jpg,4
91906,Aurora,2011.0,Drama,Cristi Puiu,81527.0,/edmR325BbyaP0uMURbDYXejGvnr.jpg,4
91908,With Heart & Soul,2009.0,Drama|War,Pantelis Voulgaris,53128.0,/u1NNoUIhJdmI9vlcLtW9T4pDrYl.jpg,4
91911,The Conquest,2011.0,Comedy|Drama,Xavier Durringer,65233.0,/iUFMMPjImAtKyVqP2uSqwKAraJk.jpg,4
91914,Mad Bastards,2010.0,Drama,Brendan Fletcher,73066.0,/uzGthpIoPx1gde2PiLVnNjPtXWM.jpg,5
91919,Mr. Bug Goes to Town,1941.0,Animation|Comedy|Family,Dave Fleischer,31309.0,/bn31RqXDmU12Gh0EwJrRkgs1GfI.jpg,5
91921,Work in Progress,2001.0,Documentary,José Luis Guerín,148353.0,/wY3wZp5JbLGWZT0XP7WO86awOOA.jpg,3
91924,The Wild Bees,2001.0,Comedy|Drama,Bohdan Sláma,33684.0,/AgYC3JxJFtnRrJ9GHFN43wMOHlo.jpg,3
91927,The End of the Line,2009.0,Documentary,Rupert Murray,35156.0,/imvOyBsl62zgIeSLyNpev4ab1So.jpg,5
91929,Nostalgia for the Light,2010.0,Documentary,Patricio Guzmán,72721.0,/j8NsCokx3dveFDL1YAvJPWHkrDx.jpg,5
91931,Surrogate Valentine,2011.0,Comedy|Romance,Dave Boyle,103204.0,/6UTf43YliPt3PPwcUO5mwcdqwyQ.jpg,3
91933,Top Floor Left Wing,2010.0,Drama|Comedy,Angelo Cianci,162374.0,/1IpaxOzmdqRWfGiiNbbDvqthjEi.jpg,3
91935,Albatross,2011.0,Drama,Niall MacCormick,72842.0,/5t8UtFxxdf0QtwUZZ5vF3ei91mO.jpg,5
91937,Loosies,2012.0,Crime|Comedy|Romance,Michael Corrente,79465.0,/qjQHb11UOj0ms0d6EYk4Qm48yeB.jpg,4
91947,The Revenant,2009.0,Comedy|Horror|War,D. Kerry Prior,79896.0,/bECzzYkRFlCZZAjQ9wboMGyWFcL.jpg,5
91952,The Mill and the Cross,2011.0,Drama|History,Lech Majewski,57829.0,/3IKLkxxXf38C2hY9ONi6Lvlz1qM.jpg,5
91954,One Trick Pony,1980.0,Drama,Robert M. Young,42157.0,/2uPo0bFIkZt6qtXuwKJ7K6N1KrB.jpg,5
91957,Cat Run,2011.0,Action|Comedy|Thriller,John Stockwell,57353.0,/2QnqQn7W2IjVEgK6mmUIkfQWY19.jpg,5
91960,Magic Christmas Tree,1964.0,Family|Fantasy,Richard C. Parish,84420.0,/7ppKlFsqz8cPXjCWxqaxfzf2YAF.jpg,5
91970,The Man Next Door,2009.0,Drama|Thriller|Comedy,Gastón Duprat,47383.0,/wMx6TUb9pltfRkj3YboYLxUL2Hp.jpg,3
91972,The Divide,2012.0,Horror|Science Fiction|Thriller,Xavier Gens,38541.0,/hnwX5cUuzBDM0OWJB2UtnjkrHDm.jpg,5
91974,Underworld: Awakening,2012.0,Fantasy|Action|Horror,Måns Mårlind,52520.0,/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,5
91976,The Grey,2012.0,Action|Adventure|Thriller,Joe Carnahan,75174.0,/a0Vt3wx8ciKmPt4iXPx9sH4HBVU.jpg,5
91978,Man on a Ledge,2012.0,Action|Thriller|Crime,Asger Leth,49527.0,/pziTpiYy5dtVdvXctYIZv09r5Nk.jpg,5
91981,Sacrifice,2010.0,History|Drama|Action|Thriller,Chen Kaige,55741.0,/36HScOStUVBOydrQwofZwrG3CUE.jpg,3
91983,Hustlers,2010.0,Comedy|Drama,Lauri Nurkse,68861.0,/mNmEhGra00Dz1ylOkaCEJzB5E1M.jpg,4
91991,First Family,1980.0,Comedy,Buck Henry,124210.0,/kNODjCVPMbjKtSbMslJH105WcpT.jpg,5
91993,All Night Long,1962.0,Drama|Music,Basil Dearden,37038.0,/kL0JqtS5LSvDNDvebw5J0IaBVgS.jpg,4
91995,Gorilla at Large,1954.0,Horror|Thriller|Mystery,Harmon Jones,72313.0,/ifkjheVuzJ30imrCQ9kfofWX0vC.jpg,5
91997,Garden of Eden,2008.0,Drama|Romance,John Irvin,8368.0,/vWC2rQgaVEK5HZoCBD5BvQ4Wyv8.jpg,3
92001,Time Without Pity,1957.0,Crime|Thriller|Mystery|Drama,Joseph Losey,60938.0,/3P6XLCD3tGtWTtktfdlGL3fnJ4t.jpg,5
92004,Chill Out!,2003.0,Drama|Comedy,Félix Sabroso,145594.0,/4hFEJ581cC91PetxyWA1P98rEft.jpg,3
92006,White Irish Drinkers,2011.0,Drama|Thriller,John Gray,58194.0,/2PhS5FoPvF0SWSVWqWEUv5B85FB.jpg,3
92008,Haywire,2011.0,Action|Thriller|Drama,Steven Soderbergh,70435.0,/c9fJ0dYC30NnE9k2p61c0dqlZqW.jpg,5
92010,Case départ,2011.0,Comedy,Thomas Ngijol,66118.0,/eGNpK9qDsSK4hgEoLSQTraxOUsE.jpg,4
92023,The Las Vegas Story,1952.0,Drama|Crime|Thriller,Robert Stevenson,26283.0,/mjLqvTC16CoWAir5ynyokARszzG.jpg,5
92025,My Man and I,1952.0,Drama,William A. Wellman,260064.0,/7gJFEzcZ9KDF2S6VDakoWEFfEir.jpg,5
92027,Secrets,1933.0,Drama|Western,Frank Borzage,105548.0,/bSya5tpIos1e3UGNWMT3YSzgv85.jpg,5
92029,Westbound,1959.0,Western,Budd Boetticher,110139.0,/ik2DvCkFwyRX3iIeYcuCuNpNAiy.jpg,5
92032,The Don Is Dead,1973.0,Crime|Drama,Richard Fleischer,94741.0,/xXTi6BeRJr6B0t0VbeNipwEADK0.jpg,5
92046,Contact High,2009.0,Comedy,Michael Glawogger,31337.0,/uDV8vKdnYb6XJtzZqu4Lqt6m7Yh.jpg,4
92048,The Whistleblower,2010.0,Drama|Thriller|Crime,Larysa Kondracki,65760.0,/iIVcea2BHHi7RJgucGEmpt3zkED.jpg,5
92058,The Human Centipede 2 (Full Sequence),2011.0,Drama|Horror|Crime,Tom Six,74997.0,/9YEUMnMhIjD5ek4zIqOhLSnTnJS.jpg,5
92062,Dad Savage,1998.0,Crime|Thriller,Betsan Morris Evans,75579.0,/p565tXO9MO1Scfa1QiFBQNopHTZ.jpg,4
92064,You and Me,1938.0,Crime|Romance|Comedy,Fritz Lang,45971.0,/sqfLuqm98JpIxSUFgRBm4y6uyPc.jpg,5
92079,"Nazis: A Warning from History, The (1997)",,Documentary|War,,,,0
92083,Zen,2009.0,Drama|History,Banmei Takahashi,28632.0,/jv9dXTSZSEIUwFV5Wrsov41XKZ4.jpg,4
92085,King of Beggars,1992.0,Action|Comedy|Drama,Gordon Chan,47648.0,/wKNXgt7W65khSFjqoqUuJ0aEClj.jpg,4
92087,The Light Touch,1951.0,Drama|Crime,Richard Brooks,176146.0,/knTCYE1FaETbnHUlweLgFGeUFDw.jpg,5
92094,Einstein and Eddington,2008.0,History|Drama|TV Movie,Philip Martin,15044.0,/atbER263nDEMBQEb0dnfikN4mgX.jpg,4
92096,14 Blades,2010.0,Drama|Action|Thriller,Daniel Lee,34179.0,/y1VWOEN0UXFiSgCNvWO3lQuzLx.jpg,5
92099,The Locals,2003.0,Horror|Mystery,Greg Page,35250.0,/pAwkxutW71iup3jrP9Zph6fMLNh.jpg,4
92102,"Buona Sera, Mrs. Campbell",1968.0,Comedy|Romance,Melvin Frank,32831.0,/wccUNceVo65LmtDaIXqXhKNghM.jpg,5
92104,40 Pounds of Trouble,1962.0,Comedy,Norman Jewison,42990.0,/3wnQF0Xb7lLKiXJlNSuQvzmCGcU.jpg,4
92106,My Future Boyfriend,2011.0,Comedy|Romance|TV Movie,Michael Lange,65892.0,/5HTpNqBRpoB7SmVY1tTdG6dpp62.jpg,4
92118,Terrorizers,1986.0,Drama|Crime|Mystery|Thriller,Edward Yang,78450.0,/7uX1PVn9Tob81hqwdzAjqPeaXZO.jpg,4
92120,Goodbye,2011.0,Drama,Mohammad Rasoulof,87408.0,/FniN4QQmTFmQNG8AlzB2uyDGO4.jpg,4
92122,The Loneliest Planet,2012.0,Drama|Romance,Julia Loktev,82321.0,/9ZWKbwa9eZvqJJhh5BJQRZRMGTs.jpg,4
92124,Images of the World and the Inscription of War,1991.0,Documentary,Harun Farocki,115150.0,/bsTAyyn0aOrlOIoNRB2P1xqI0iQ.jpg,3
92126,Policeman,2012.0,Drama|Crime,Nadav Lapid,96888.0,/cZlha1vP882tLBHB081VD8zQ7xy.jpg,4
92128,Disorder,2010.0,Documentary,Huang Weikai,102809.0,/7PsHLvgS2KmpSC9YJdNihYHu688.jpg,2
92130,Red Psalm,1972.0,Drama|War|Music,Miklós Jancsó,86732.0,/eapZ1WPlH9iHodlUEJe7DE5nJzZ.jpg,4
92132,The Regeneration,1915.0,Romance|Crime|Drama,Raoul Walsh,86081.0,/wNgKRJ8l5KKTmoOC7bqtRSRB43O.jpg,4
92134,The Afternoon of a Torturer,2002.0,Comedy|Drama,Lucian Pintilie,123690.0,/uWYX7fD3ZxdTUYVIuwjYs1M3Zym.jpg,4
92136,We Won't Grow Old Together,1972.0,Romance|Drama,Maurice Pialat,63230.0,/bwGa43RE2AaBMpoU2Jdlj08rK7.jpg,4
92152,"Turn Me On, Dammit!",2011.0,Drama|Comedy,Jannicke Systad Jacobsen,62564.0,/weBjKfREQrbexrKh2oMQ9PWbch2.jpg,4
92154,Faust,2011.0,Fantasy|Drama,Aleksandr Sokurov,77560.0,/8jH8wVLNZ24QVxm5IEByWpsmHXJ.jpg,4
92156,Post Mortem,2010.0,Drama,Pablo Larraín,56815.0,/efB156IOsphoVkTYr3U9YpiYopJ.jpg,4
92159,Decasia: The State of Decay,2002.0,Documentary,Bill Morrison,25621.0,/f8szza0KS8jJb2IlKZgeZ8vRsP9.jpg,4
92161,Viva,2008.0,Comedy|Drama,Anna Biller,24870.0,/6c8GlvDF71b1f62K8fapWAa8Qtv.jpg,5
92163,Fados,2007.0,Music|Documentary,Carlos Saura,25774.0,/i2KZGafUEXr4mi33jFzk2RCGrlN.jpg,4
92165,Daddy Longlegs,2010.0,Drama|Comedy,Benny Safdie,58251.0,/lnHRAJ5ucoIXDRCVxfdABpK60OS.jpg,5
92167,Praise,1999.0,Drama,John Curran,125316.0,/2uuJg2dhm1mriEUGLcF3BZOfKsh.jpg,5
92169,Stanley Kubrick's Boxes,2008.0,Documentary,Jon Ronson,97394.0,/svi87pIHWohYQrI0yowbdLhPcSp.jpg,3
92172,Street Mobster,1972.0,Crime|Action|Thriller,Kinji Fukasaku,21613.0,/W7V4pe5Psh1TxAsS2qA27zFOn.jpg,4
92174,Alexandria… Why?,1979.0,Drama|War,Youssef Chahine,40939.0,/k68nAl2BJpX9405UCqs4Xhw2S7n.jpg,3
92176,The Grand Manoeuvre,1955.0,Comedy|Romance,René Clair,66436.0,/bNJ3417OQ0Mt8rQ00Hd0BdsMrhk.jpg,3
92178,Can Go Through Skin,2009.0,Drama,Esther Rots,32169.0,/AkgyGpmAuRjdXHg6G3cjTuRbCnD.jpg,4
92180,Morgen,2010.0,Drama,Marian Crișan,70149.0,/9kTeORxpQBmY1Ux7mp8vTwjqCpo.jpg,3
92182,"What's Up, Scarlet?",2005.0,Comedy|Romance,Anthony Caldarella,57046.0,/tYbYg08ggJoXxnaejUDyVBCymmt.jpg,4
92184,Christmas Evil,1980.0,Horror|Thriller,Lewis Jackson,27230.0,/c3R6U8sOGoyY45Ovqho0DkqB5hK.jpg,5
92186,Three Wise Men,2008.0,Drama,Mika Kaurismäki,58391.0,/I0UFUL4jm4wuhPBacsd4yVqiN7.jpg,3
92188,Call Her Savage,1932.0,Drama,John Francis Dillon,86457.0,/817TDYCmdxN0TVuiGoXHiHwnRLr.jpg,5
92192,Apollo 18,2011.0,Horror|Science Fiction|Thriller,Gonzalo López-Gallego,50357.0,/4bLqU6YncqvKETzvPZPPoVrLUYM.jpg,5
92196,Crazy Horse,2011.0,Documentary,Frederick Wiseman,82269.0,/9iuB3zor1Dllfxa3jtyr5SfTZKh.jpg,4
92198,Seeking Justice,2011.0,Action|Drama|Thriller,Roger Donaldson,74998.0,/lN3O0j1DKVnwhO1h5J3utrmrBF2.jpg,5
92200,The Sound and the Fury,1959.0,Drama,Martin Ritt,159615.0,/u3FZk577E5ArVaeEDTiz1VSbmWV.jpg,4
92204,La Pointe Courte,1956.0,Drama|Romance,Agnès Varda,54436.0,/jPT3tkTu9U7oXkLTSpkPBAr5dwO.jpg,4
92210,The Disappearance of Haruhi Suzumiya,2010.0,Animation|Science Fiction|Mystery|Drama,Yasuhiro Takemoto,36865.0,/x52WmUnfpB2AB0YUNGWJZaRzcBx.jpg,5
92222,Broken Trail (2006),,Action|Adventure|Crime|Drama|Western,,,,0
92224,A River Called Titas,1973.0,Drama,Ritwik Ghatak,93164.0,/l9IO1a8dfVHRgMwBKXU4RNRtQBr.jpg,4
92229,The Vanquished,1953.0,Drama|Crime,Michelangelo Antonioni,90770.0,/5A2F4n6foej9fH2dpEtWttrTB8Z.jpg,3
92231,The Blue Bird,1918.0,Drama|Fantasy,Maurice Tourneur,71271.0,/eI9l0EIB2YGB24JAAczlYQBPQYw.jpg,3
92234,Red Tails,2012.0,Drama|History|War,Anthony Hemingway,72431.0,/dXmhYTdeMiuQFW4VpiWbfjtxtl9.jpg,5
92240,Odd Obsession,1959.0,Drama|Comedy,Kon Ichikawa,43095.0,/i3Px0GYThAAyxyoETjh9GE2KXto.jpg,5
92243,The Flowers of War,2011.0,Drama|History|War,Zhang Yimou,76758.0,/7NVgVX663tdareijAiv0eLiLn6d.jpg,5
92245,Enthusiasm. Symphony of Donbas,1930.0,Documentary,Dziga Vertov,45176.0,/tWx63XY4g1Guh98QCj8W2xZ9Xiv.jpg,3
92250,The Scenesters,2009.0,Comedy|Thriller|Crime|Mystery,Todd Berger,70917.0,/kF1jb6BtIadRjFyflXgzstS0q0o.jpg,5
92252,Thunder Soul,2010.0,Documentary|Music,Mark Landsman,72186.0,/9Gv8SAonN5n5eUog371ZCEqjlpY.jpg,5
92257,Vlad,2004.0,Horror|Fantasy|Thriller,Michael D. Sellers,57190.0,/wTEJdNKH7MWbU1OMhV9NTr1IrRx.jpg,4
92259,The Intouchables,2011.0,Drama|Comedy,Éric Toledano,77338.0,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,5
92262,Declaration of War,2011.0,Drama,Valérie Donzelli,73562.0,/gVqIROaHxwwsxCSTEaEMqWyINmX.jpg,4
92264,One for the Money,2012.0,Action|Comedy|Crime,Julie Anne Robinson,54054.0,/eeltLl5jLUl9d96tpKkCAWu4JWu.jpg,5
92268,Queen of the Amazons,1947.0,Adventure,Edward Finney,23340.0,/pvAe5FiU2oCbmYiMwrXxEjkXzoX.jpg,5
92270,Becoming Chaz,2011.0,Documentary,Fenton Bailey,96495.0,/pLVoYgNPqKbFcmqWnjbd0FieZsL.jpg,4
92307,W.E.,2011.0,Drama|Romance,Madonna,80591.0,/natLuO7NcStRln1vFWLqIYUKGwX.jpg,5
92309,The Innkeepers,2012.0,Horror|Thriller,Ti West,58428.0,/aC9XHtf0Opw2IJDVjSkL8eO71An.jpg,5
92314,The Storage,2011.0,Comedy,Taru Mäkelä,142118.0,/4GMiwU6rspUbhbA4uDZmOyGef4f.jpg,4
92321,Nancy Goes to Rio,1950.0,Music|Comedy,Robert Z. Leonard,130900.0,/4JEm4U5wOItbObMc3EyDmI0SdAm.jpg,5
92325,Dog Tags,2008.0,Drama,Damion Dietz,19235.0,/wV1kYlJBBep9HmfHbHkodqVD6nO.jpg,5
92335,Big Miracle,2012.0,Adventure|Drama|Romance|Fantasy,Ken Kwapis,78698.0,/hqdrgC5oHK06DDaAlulReUC7Nog.jpg,5
92343,The Great Bank Hoax,1978.0,Comedy,Joseph Jacoby,122515.0,/9ubTnxSPvrt5xLNkWNG5u84efs6.jpg,5
92348,The Wonderful World of Puss 'n Boots,1969.0,Family|Action|Adventure|Comedy|Animation,Kimio Yabuki,58704.0,/6TM68raRJOgfdyrlmToIjh8lHRs.jpg,4
92352,Reel Injun,2010.0,Documentary|History,Neil Diamond,101520.0,/t4KJwgqlhe5aNFNWdx4QiNMR1kS.jpg,5
92354,A Man Called Sledge,1970.0,Western,Giorgio Gentili,70387.0,/2RqnEBkdOjSF1E8NsQQmtQATXgW.jpg,5
92357,Cameraman: The Life and Work of Jack Cardiff,2010.0,Documentary,Craig McCall,76142.0,/cE8tzoDLqRNmUkWevomebGcXi3m.jpg,4
92371,Six Degrees of Celebration,2010.0,Comedy,Timur Bekmambetov,57809.0,/5rhCyyt2FXF7fk5PUGR7KKs73En.jpg,5
92374,Six Degrees of Celebration 2,2011.0,Comedy|Romance,Aleksandr Baranov,85317.0,/x60Spm8ruNxfOVSz6KtFlD4kMT8.jpg,5
92380,Jenny,1936.0,Drama|Romance,Marcel Carné,76651.0,/8VolTQAf9qunoQwlie7jh92O19q.jpg,3
92382,The Straits of Love and Hate,1937.0,Drama,Kenji Mizoguchi,244115.0,/dJIZdjkt6jqJlgjrM0ZLGJISlkE.jpg,3
92389,State Fair,1933.0,Comedy|Drama,Henry King,52517.0,/tx3h4QTmPlrdgvFBBDtKzqm4gif.jpg,5
92391,Grave Encounters,2011.0,Thriller|Horror,Stuart Ortiz,50698.0,/8vnsB3Rg9Gb91UOaecXRb7dYB37.jpg,5
92393,Detective Dee and the Mystery of the Phantom Flame,2010.0,Action|Adventure|Drama|Mystery,Tsui Hark,48492.0,/qWOBV05kNeLyaiA31DFkZlMpta5.jpg,5
92399,Hurry Sundown,1967.0,Drama,Otto Preminger,118911.0,/lpZNG4WmNnKe451GR0wl8nRDqfn.jpg,5
92408,Batch '81,1982.0,Drama|Thriller,Mike de Leon,56126.0,/lTz0Zq9RNZTV4CPbg6Bpvee66VU.jpg,5
92410,The Eleventh Year,1928.0,Documentary,Dziga Vertov,153845.0,/nPhguHwpZrU3MIKN5a4YiH73yTH.jpg,3
92412,Forever Yours,2011.0,Documentary,Mia Halme,409900.0,/66AJg0TU25AkBvkyKltwddcrRrR.jpg,4
92416,The Career of Nikos Dyzma,2002.0,Comedy,Jacek Bromski,38371.0,/7yJadqcF5GcL8YEchsKyJ2fUpoK.jpg,3
92420,Chronicle,2012.0,Science Fiction|Drama|Thriller,Josh Trank,76726.0,/kdyrdFIt29FUmLIKvedAc2j4rpo.jpg,5
92422,The Woman in Black,2012.0,Drama|Horror|Thriller,James Watkins,65086.0,/peKkO5lYyyZ7flxeFuXoZPXArXo.jpg,5
92424,Dottie Gets Spanked,1993.0,Comedy|Drama,Todd Haynes,148033.0,/2bzYMppHUTj6UlMxPz7W1TMSDUP.jpg,4
92427,Woman in Love,2011.0,Comedy,Detlev Buck,80125.0,/9SmlwvWXuGU0OdrN78Cp9Tg2PTd.jpg,3
92435,The Dancing Hawk,1978.0,Drama,Grzegorz Królikiewicz,107056.0,/JRjugQ5EkzBT1CpuroNtNxQw7z.jpg,4
92437,Toast,2010.0,Drama|Comedy|History|Family,SJ Clarkson,52850.0,/2TSqAghgHeXA7nHXNDp0wuovj3X.jpg,5
92439,The Art of Getting By,2011.0,Drama|Romance,Gavin Wiesen,64678.0,/3ahdKyzHbYhvqJdtpsEWipEai98.jpg,5
92441,The Human Resources Manager,2010.0,Comedy|Drama,Eran Riklis,57400.0,/rOZ1K6pvG6bHBhzWp1zzpTLU4Qz.jpg,3
92446,The Overcoat,1952.0,Fantasy|Comedy|Drama,Alberto Lattuada,93834.0,/gZnMg0Lv1PvNqxuI0chX6IJPjYk.jpg,3
92448,Bucky Larson: Born to Be a Star,2011.0,Comedy,Tom Brady,67911.0,/avCsg52549PHT5nVXIW7c3BEZ7b.jpg,5
92453,The Monk,2011.0,Thriller,Dominik Moll,66120.0,/1LoYkzsxNroQe42BHEqhxgBBuMK.jpg,4
92455,Can Mr. Smith Get to Washington Anymore?,2006.0,Documentary,Frank Popper,25058.0,,3
92457,A Doll's House,1973.0,Drama,Joseph Losey,230361.0,/39arfnzjolq5MLGcRJQ0rRg7tHp.jpg,4
92461,The Canyon,2009.0,Thriller,Richard Harrah,26223.0,/tKqqIuCCOCbjze3LzoP3Oxt84rI.jpg,4
92471,Cass Timberlane,1947.0,Drama|Romance,George Sidney,108688.0,/msE1uf76jidFEgKHhANfwR9vlZz.jpg,5
92475,All Watched Over by Machines of Loving Grace (2011),,Documentary,,,,0
92477,Yes - 9012Live,1985.0,Music|Documentary,Steven Soderbergh,42409.0,/mM8kk9WdH55cxgdlypy1zhDiUGe.jpg,4
92479,Kisses for My President,1964.0,Comedy,Curtis Bernhardt,212713.0,/947Yx5uOo44nFcybhXW8cImxIph.jpg,5
92481,Third Star,2010.0,Drama,Hattie Dalton,75170.0,/yNYtDMqT74sizQkpHtg1heyzFCl.jpg,4
92483,Living Proof,2008.0,Drama|TV Movie,Dan Ireland,30849.0,/9vuqQniFUJEeMJVh3suI2wG66W2.jpg,4
92507,Safe House,2012.0,Action|Thriller,Daniel Espinosa,59961.0,/7SYBPjv5ywF6cI4BSFFtlDyChT2.jpg,5
92509,The Vow,2012.0,Drama|Romance,Michael Sucsy,72570.0,/y5GUXzTvt7kSQbdQrSvbYNoa8HB.jpg,4
92511,Swamp Shark,2011.0,Action|Adventure|Comedy|Horror|TV Movie,Griff Furst,63749.0,/gNk8Ji4mDZCwlNro0czoosJ6d1l.jpg,5
92514,Moon of the Wolf,1972.0,Horror|Mystery|Thriller|TV Movie,Daniel Petrie,49354.0,/lI5iLUP4L2ZCKH4QjVIf0zzR07U.jpg,5
92516,She Gods of Shark Reef,1958.0,Adventure|Romance|Drama,Roger Corman,76399.0,/1N1Xxc7KXRaw6Iqshr30rIAlD6Q.jpg,5
92518,King Kong Escapes,1967.0,Action|Fantasy|Horror|Science Fiction,Ishirō Honda,39276.0,/1Z2fL5ycdVGs83i4iPdliDZVeVM.jpg,5
92520,The Chocolate Soldier,1941.0,Music,Roy Del Ruth,94209.0,/8BwDwEV5H5hntVGOcPrBxH932hZ.jpg,5
92522,Frisco Jenny,1933.0,Crime|Drama|Mystery|Romance,William A. Wellman,72338.0,/akye9O1aMeMlh9DS9c2ZUACPeaW.jpg,5
92593,Special Bulletin,1983.0,TV Movie|Drama|Thriller|Horror,Edward Zwick,69266.0,/zRhDjn2xZNOILNYDQokIGtR63vc.jpg,4
92600,As Luck Would Have It,2011.0,Drama|Comedy,Álex de la Iglesia,84797.0,/mUrp6iLFKxij6bLH1yIeFC6KGMg.jpg,4
92606,The Black Power Mixtape 1967-1975,2011.0,Documentary|History,Göran Olsson,75000.0,/z3LVY25oZCoJ3kjWylF9Jht4E4T.jpg,4
92609,The Common Law,1931.0,Drama,Paul L. Stein,153168.0,/5cjaH3eqQU2EMWSwfJOad5NnkX9.jpg,5
92611,The Girl from Jones Beach,1949.0,Comedy,Peter Godfrey,130090.0,/vACuMlBoaQeMZjK95170SW0o0tr.jpg,5
92613,Holding Trevor,2007.0,Drama,Rosser Goodman,14205.0,/tS7hKzRrR6OeQvaLmMNHwnZ2Le5.jpg,5
92633,The Castle of Sand,1974.0,Crime|Mystery|Drama,Yoshitarō Nomura,29268.0,/r4FGm8Mei8rkEMinjZgLSJ9GUDR.jpg,4
92635,At Home by Myself... with You,2009.0,Comedy,Kris Booth,63217.0,/v1flZoMgLVPKm5WzwU030r7Utkq.jpg,4
92637,Pitfall,1962.0,Mystery|Fantasy|Crime,Hiroshi Teshigahara,54146.0,/KIRFXDuELVg86zDqDH0ESd9QoV.jpg,4
92639,Casual Relations,1973.0,Drama,Mark Rappaport,288094.0,/rfIoW7jmyyG9RXs6giYDJNmtQEA.jpg,3
